Data,Ruota,1,2,3,4,5
27/01/1940,RO,59,70,54,75,19
03/02/1940,RO,48,66,53,70,38
10/02/1940,RO,4,30,42,77,75
17/02/1940,RO,18,47,21,33,15
24/02/1940,RO,35,3,42,26,86
02/03/1940,RO,82,37,77,83,46
09/03/1940,RO,88,62,24,7,3
16/03/1940,RO,65,42,40,56,63
23/03/1940,RO,80,68,52,74,72
30/03/1940,RO,40,21,15,12,22
06/04/1940,RO,18,81,41,25,73
13/04/1940,RO,70,61,29,63,1
20/04/1940,RO,72,34,60,9,88
27/04/1940,RO,4,77,11,50,79
04/05/1940,RO,63,26,69,56,90
11/05/1940,RO,86,12,60,53,65
18/05/1940,RO,40,4,80,20,9
25/05/1940,RO,48,39,72,69,23
01/06/1940,RO,69,28,37,45,15
08/06/1940,RO,78,10,74,17,79
15/06/1940,RO,72,13,39,12,79
22/06/1940,RO,4,62,71,89,82
29/06/1940,RO,12,21,29,78,90
06/07/1940,RO,80,79,47,44,43
13/07/1940,RO,66,6,80,39,56
20/07/1940,RO,74,45,76,54,81
27/07/1940,RO,31,42,2,62,25
03/08/1940,RO,86,47,81,88,26
10/08/1940,RO,31,10,34,30,14
17/08/1940,RO,86,49,65,90,24
24/08/1940,RO,76,60,49,39,50
31/08/1940,RO,80,24,47,9,2
07/09/1940,RO,1,45,20,40,49
14/09/1940,RO,57,6,3,12,24
21/09/1940,RO,2,86,37,22,41
28/09/1940,RO,15,68,71,53,35
05/10/1940,RO,18,13,26,79,11
12/10/1940,RO,74,82,42,60,56
19/10/1940,RO,13,4,46,89,43
26/10/1940,RO,35,69,76,89,90
02/11/1940,RO,69,49,18,24,84
09/11/1940,RO,52,50,44,36,68
16/11/1940,RO,82,57,9,73,1
23/11/1940,RO,86,77,35,63,17
30/11/1940,RO,3,63,78,29,80
07/12/1940,RO,71,27,9,44,90
14/12/1940,RO,88,12,71,36,86
21/12/1940,RO,77,60,86,81,23
28/12/1940,RO,1,3,76,13,9
04/01/1941,RO,57,16,39,63,52
11/01/1941,RO,84,64,78,35,81
18/01/1941,RO,59,3,9,43,27
25/01/1941,RO,55,61,82,77,15
01/02/1941,RO,89,87,4,69,31
08/02/1941,RO,55,89,9,90,7
15/02/1941,RO,84,62,28,80,41
22/02/1941,RO,16,7,84,42,50
01/03/1941,RO,20,52,2,16,35
08/03/1941,RO,64,43,37,62,79
15/03/1941,RO,26,27,18,76,90
22/03/1941,RO,73,19,75,34,20
29/03/1941,RO,22,45,82,34,88
05/04/1941,RO,66,5,59,6,80
12/04/1941,RO,38,47,76,2,80
19/04/1941,RO,66,80,64,65,34
26/04/1941,RO,68,43,29,25,19
03/05/1941,RO,83,43,30,9,54
10/05/1941,RO,45,81,75,9,52
17/05/1941,RO,74,9,71,51,50
24/05/1941,RO,56,30,71,21,74
31/05/1941,RO,15,61,10,75,78
07/06/1941,RO,39,36,21,57,29
14/06/1941,RO,5,27,76,84,2
21/06/1941,RO,56,84,10,14,25
28/06/1941,RO,63,38,59,11,64
05/07/1941,RO,90,43,25,84,20
12/07/1941,RO,85,80,49,12,88
19/07/1941,RO,36,21,54,3,59
26/07/1941,RO,44,65,41,50,67
02/08/1941,RO,38,73,14,31,60
09/08/1941,RO,69,29,11,65,34
16/08/1941,RO,27,38,64,79,58
23/08/1941,RO,84,8,81,82,26
30/08/1941,RO,60,34,21,13,52
06/09/1941,RO,87,12,3,68,89
13/09/1941,RO,53,78,36,35,30
20/09/1941,RO,59,71,87,9,5
27/09/1941,RO,24,16,37,33,59
04/10/1941,RO,39,38,57,68,51
11/10/1941,RO,56,68,75,72,44
18/10/1941,RO,5,52,66,62,84
25/10/1941,RO,73,75,25,17,56
01/11/1941,RO,16,19,31,61,32
08/11/1941,RO,15,46,82,25,76
15/11/1941,RO,89,9,8,57,48
22/11/1941,RO,32,9,73,12,22
29/11/1941,RO,49,50,88,80,51
06/12/1941,RO,65,32,6,16,56
13/12/1941,RO,75,78,56,24,11
20/12/1941,RO,56,2,75,82,65
27/12/1941,RO,38,16,81,6,86
03/01/1942,RO,9,57,47,40,22
10/01/1942,RO,15,87,58,1,38
17/01/1942,RO,87,77,38,61,49
24/01/1942,RO,30,87,83,56,20
31/01/1942,RO,83,70,80,15,17
07/02/1942,RO,62,69,64,58,41
14/02/1942,RO,15,70,39,22,43
21/02/1942,RO,36,83,18,81,40
28/02/1942,RO,62,65,12,6,75
07/03/1942,RO,74,55,48,81,13
14/03/1942,RO,62,17,87,89,68
21/03/1942,RO,78,56,54,44,1
28/03/1942,RO,26,37,17,29,88
04/04/1942,RO,38,42,40,87,6
11/04/1942,RO,32,18,12,72,15
18/04/1942,RO,70,7,48,58,84
25/04/1942,RO,86,13,82,32,34
02/05/1942,RO,58,89,52,61,1
09/05/1942,RO,85,76,50,22,54
16/05/1942,RO,4,69,36,27,59
23/05/1942,RO,35,41,89,3,56
30/05/1942,RO,17,56,82,16,28
06/06/1942,RO,55,17,89,51,14
13/06/1942,RO,25,43,26,45,48
20/06/1942,RO,15,38,28,4,84
27/06/1942,RO,18,16,20,70,89
04/07/1942,RO,53,83,25,35,85
11/07/1942,RO,38,69,49,24,21
18/07/1942,RO,28,5,75,12,46
25/07/1942,RO,20,26,51,86,72
01/08/1942,RO,47,90,33,29,62
08/08/1942,RO,30,26,27,2,38
15/08/1942,RO,12,68,79,15,4
22/08/1942,RO,17,21,79,11,60
29/08/1942,RO,1,78,39,4,46
05/09/1942,RO,72,36,27,5,46
12/09/1942,RO,7,18,57,66,31
19/09/1942,RO,30,27,29,51,36
26/09/1942,RO,30,70,75,66,37
03/10/1942,RO,90,61,44,15,34
10/10/1942,RO,39,13,65,90,22
17/10/1942,RO,42,81,8,51,27
24/10/1942,RO,10,7,69,41,3
31/10/1942,RO,66,63,65,60,44
07/11/1942,RO,51,89,71,5,80
14/11/1942,RO,58,19,51,21,14
21/11/1942,RO,38,3,78,13,27
28/11/1942,RO,18,22,46,51,58
05/12/1942,RO,63,84,9,38,12
12/12/1942,RO,70,62,45,56,48
19/12/1942,RO,53,52,23,81,49
26/12/1942,RO,38,2,65,68,20
02/01/1943,RO,68,50,72,63,90
09/01/1943,RO,8,66,59,49,4
16/01/1943,RO,84,46,89,4,5
23/01/1943,RO,88,37,52,16,47
30/01/1943,RO,8,84,50,11,68
06/02/1943,RO,17,33,61,73,65
13/02/1943,RO,46,81,49,69,10
20/02/1943,RO,10,90,36,80,2
27/02/1943,RO,64,74,51,84,56
06/03/1943,RO,54,68,21,1,22
13/03/1943,RO,58,82,45,72,5
20/03/1943,RO,75,24,60,29,30
27/03/1943,RO,78,71,33,44,8
03/04/1943,RO,80,24,49,10,42
10/04/1943,RO,11,86,73,79,16
17/04/1943,RO,71,9,37,18,83
24/04/1943,RO,6,88,49,52,82
01/05/1943,RO,84,11,62,20,75
08/05/1943,RO,60,5,71,69,2
15/05/1943,RO,44,49,43,8,41
22/05/1943,RO,72,79,21,52,7
29/05/1943,RO,48,44,38,85,70
05/06/1943,RO,36,48,4,68,52
12/06/1943,RO,7,74,77,61,71
19/06/1943,RO,25,5,17,9,78
26/06/1943,RO,22,1,31,70,46
03/07/1943,RO,19,36,31,75,55
10/07/1943,RO,43,73,31,10,34
17/07/1943,RO,65,46,41,19,50
24/07/1943,RO,43,66,56,22,55
31/07/1943,RO,79,48,30,38,32
07/08/1943,RO,59,68,86,12,46
14/08/1943,RO,67,47,74,52,12
21/08/1943,RO,21,48,56,27,77
28/08/1943,RO,55,25,84,34,68
04/09/1943,RO,80,68,79,61,32
18/09/1943,RO,87,79,46,28,58
25/09/1943,RO,22,27,61,67,17
02/10/1943,RO,54,45,39,85,66
09/10/1943,RO,84,90,31,45,53
16/10/1943,RO,52,79,50,78,29
23/10/1943,RO,80,26,34,39,41
30/10/1943,RO,33,35,5,42,22
06/11/1943,RO,85,82,5,42,36
13/11/1943,RO,8,81,47,10,7
20/11/1943,RO,51,65,89,88,78
27/11/1943,RO,64,25,38,20,59
04/12/1943,RO,74,69,54,61,24
11/12/1943,RO,45,24,15,52,61
18/12/1943,RO,58,51,11,34,50
25/12/1943,RO,42,82,46,87,27
01/01/1944,RO,9,53,58,78,37
08/01/1944,RO,50,82,25,38,43
15/01/1944,RO,12,39,24,11,38
22/01/1944,RO,79,62,25,85,54
29/01/1944,RO,86,50,24,53,87
05/02/1944,RO,69,24,84,34,7
12/02/1944,RO,29,28,37,54,75
19/02/1944,RO,64,13,84,19,16
26/02/1944,RO,90,37,9,48,78
04/03/1944,RO,28,41,24,22,82
11/03/1944,RO,85,5,14,26,40
18/03/1944,RO,78,32,16,55,18
25/03/1944,RO,53,16,83,78,28
01/04/1944,RO,70,31,16,80,82
08/04/1944,RO,6,56,62,70,11
15/04/1944,RO,77,28,49,31,17
22/04/1944,RO,87,53,18,33,85
29/04/1944,RO,66,87,62,26,16
06/05/1944,RO,19,47,61,46,1
13/05/1944,RO,27,19,75,81,16
20/05/1944,RO,21,30,75,41,50
27/05/1944,RO,70,86,57,43,33
03/06/1944,RO,27,50,60,74,64
10/06/1944,RO,42,43,37,18,60
17/06/1944,RO,12,84,10,66,80
24/06/1944,RO,13,1,77,43,79
01/07/1944,RO,61,54,36,9,57
08/07/1944,RO,46,84,31,21,34
15/07/1944,RO,25,42,29,51,22
22/07/1944,RO,53,87,67,42,81
29/07/1944,RO,23,38,20,25,82
05/08/1944,RO,65,46,78,87,7
12/08/1944,RO,7,74,50,6,31
19/08/1944,RO,35,76,9,34,44
26/08/1944,RO,63,21,48,13,2
02/09/1944,RO,44,19,57,25,63
09/09/1944,RO,26,9,73,49,77
16/09/1944,RO,84,42,62,88,28
30/09/1944,RO,64,25,53,81,29
07/10/1944,RO,15,61,3,53,42
14/10/1944,RO,45,20,12,21,38
21/10/1944,RO,35,9,22,53,25
28/10/1944,RO,53,74,56,36,23
04/11/1944,RO,48,11,86,14,46
11/11/1944,RO,66,47,22,76,81
18/11/1944,RO,55,24,70,19,33
25/11/1944,RO,59,85,65,44,57
02/12/1944,RO,6,31,66,20,71
09/12/1944,RO,47,63,58,57,52
16/12/1944,RO,46,29,58,15,39
23/12/1944,RO,54,5,34,55,4
30/12/1944,RO,37,15,62,24,8
05/01/1945,RO,2,49,79,17,10
13/01/1945,RO,51,31,87,71,77
20/01/1945,RO,81,6,18,50,27
27/01/1945,RO,38,24,80,31,70
03/02/1945,RO,10,7,47,6,54
10/02/1945,RO,16,74,84,86,90
17/02/1945,RO,45,36,6,39,90
24/02/1945,RO,63,84,31,36,45
03/03/1945,RO,70,51,46,2,31
10/03/1945,RO,54,87,32,81,22
17/03/1945,RO,55,78,56,27,28
24/03/1945,RO,45,64,70,48,65
31/03/1945,RO,12,76,75,7,11
07/04/1945,RO,40,12,78,70,29
14/04/1945,RO,56,60,48,84,73
21/04/1945,RO,51,68,42,65,89
28/04/1945,RO,14,4,26,35,3
05/05/1945,RO,60,47,46,86,85
12/05/1945,RO,62,16,53,65,22
19/05/1945,RO,64,80,78,68,54
26/05/1945,RO,9,89,90,59,86
02/06/1945,RO,5,71,65,25,43
09/06/1945,RO,59,18,72,85,22
16/06/1945,RO,83,81,80,41,6
23/06/1945,RO,84,86,45,3,50
30/06/1945,RO,35,43,48,78,62
07/07/1945,RO,36,47,62,35,16
14/07/1945,RO,60,11,59,36,75
21/07/1945,RO,56,65,85,52,14
28/07/1945,RO,83,62,71,27,77
04/08/1945,RO,2,18,53,62,44
11/08/1945,RO,2,46,39,88,16
18/08/1945,RO,24,51,32,87,60
25/08/1945,RO,59,20,15,58,41
01/09/1945,RO,73,8,72,13,66
08/09/1945,RO,74,5,80,58,9
15/09/1945,RO,39,5,18,49,56
22/09/1945,RO,73,66,34,84,11
29/09/1945,RO,46,28,79,8,2
06/10/1945,RO,45,56,16,77,28
13/10/1945,RO,55,62,75,48,23
20/10/1945,RO,71,8,12,57,67
27/10/1945,RO,54,33,47,12,61
03/11/1945,RO,67,74,42,52,35
10/11/1945,RO,11,45,67,13,30
17/11/1945,RO,34,20,83,30,12
24/11/1945,RO,2,56,72,31,87
01/12/1945,RO,73,7,71,86,4
07/12/1945,RO,41,85,2,59,77
15/12/1945,RO,70,15,36,76,11
22/12/1945,RO,20,61,66,17,71
29/12/1945,RO,55,45,24,14,59
05/01/1946,RO,20,11,80,23,49
12/01/1946,RO,45,83,25,48,88
19/01/1946,RO,64,18,76,29,65
26/01/1946,RO,78,32,46,18,27
02/02/1946,RO,20,36,50,19,14
09/02/1946,RO,81,54,43,72,52
16/02/1946,RO,24,59,82,28,61
23/02/1946,RO,28,56,38,41,32
02/03/1946,RO,46,65,6,5,66
09/03/1946,RO,83,52,1,53,31
16/03/1946,RO,86,87,79,20,15
23/03/1946,RO,87,80,73,44,10
30/03/1946,RO,59,51,65,63,77
06/04/1946,RO,79,36,60,87,81
13/04/1946,RO,16,73,65,14,28
20/04/1946,RO,53,57,56,2,82
27/04/1946,RO,15,21,67,20,74
04/05/1946,RO,55,20,51,9,27
11/05/1946,RO,70,23,76,75,19
18/05/1946,RO,56,46,76,41,87
25/05/1946,RO,77,55,66,64,35
01/06/1946,RO,43,41,6,52,46
08/06/1946,RO,60,47,78,33,20
15/06/1946,RO,32,79,10,76,3
22/06/1946,RO,3,50,73,86,59
29/06/1946,RO,88,80,54,42,17
06/07/1946,RO,71,20,21,2,80
13/07/1946,RO,65,39,52,64,30
20/07/1946,RO,25,59,48,85,11
27/07/1946,RO,22,21,90,27,12
03/08/1946,RO,39,65,16,44,19
10/08/1946,RO,8,9,47,56,16
17/08/1946,RO,1,58,63,33,43
24/08/1946,RO,36,31,4,12,81
31/08/1946,RO,83,12,37,85,73
07/09/1946,RO,83,59,34,38,60
14/09/1946,RO,5,64,24,51,12
21/09/1946,RO,42,8,19,83,75
28/09/1946,RO,5,66,90,83,32
05/10/1946,RO,77,88,23,30,59
12/10/1946,RO,39,34,42,23,29
19/10/1946,RO,45,21,25,61,49
26/10/1946,RO,40,90,76,44,87
02/11/1946,RO,83,33,4,41,39
09/11/1946,RO,46,39,84,74,16
16/11/1946,RO,10,60,66,29,46
23/11/1946,RO,63,43,49,29,68
30/11/1946,RO,81,3,33,2,41
07/12/1946,RO,30,59,4,26,28
14/12/1946,RO,54,37,71,22,28
21/12/1946,RO,17,70,44,88,71
28/12/1946,RO,32,37,64,33,16
04/01/1947,RO,89,67,26,27,15
11/01/1947,RO,34,88,4,73,5
18/01/1947,RO,29,50,53,38,22
25/01/1947,RO,18,21,25,13,82
01/02/1947,RO,34,29,51,31,61
08/02/1947,RO,66,15,27,22,38
15/02/1947,RO,45,31,2,7,4
22/02/1947,RO,36,28,23,13,57
01/03/1947,RO,6,44,87,23,16
08/03/1947,RO,79,26,40,86,12
15/03/1947,RO,87,74,8,80,24
22/03/1947,RO,31,70,47,55,61
29/03/1947,RO,80,34,25,27,47
05/04/1947,RO,77,21,58,86,75
12/04/1947,RO,36,64,11,90,28
19/04/1947,RO,43,11,17,58,83
26/04/1947,RO,89,11,6,4,40
03/05/1947,RO,75,66,4,29,47
10/05/1947,RO,12,73,90,75,71
17/05/1947,RO,24,43,16,86,14
24/05/1947,RO,86,70,84,55,46
31/05/1947,RO,75,73,24,12,5
07/06/1947,RO,17,89,44,74,48
14/06/1947,RO,85,15,84,41,38
21/06/1947,RO,67,25,64,74,80
28/06/1947,RO,13,31,84,83,30
05/07/1947,RO,79,86,31,60,83
12/07/1947,RO,22,69,8,13,85
19/07/1947,RO,66,6,30,83,5
26/07/1947,RO,38,31,52,86,9
02/08/1947,RO,25,22,42,11,55
09/08/1947,RO,15,25,66,60,65
16/08/1947,RO,82,9,74,40,72
23/08/1947,RO,35,41,61,18,31
30/08/1947,RO,49,51,52,8,82
06/09/1947,RO,81,36,44,48,55
13/09/1947,RO,55,24,33,2,73
20/09/1947,RO,46,22,15,51,19
27/09/1947,RO,7,68,11,66,29
04/10/1947,RO,36,43,8,15,40
11/10/1947,RO,81,73,52,75,67
18/10/1947,RO,32,38,16,15,6
25/10/1947,RO,82,57,55,8,80
01/11/1947,RO,54,2,56,35,8
08/11/1947,RO,72,8,29,59,35
15/11/1947,RO,44,1,49,37,22
22/11/1947,RO,53,79,43,3,84
29/11/1947,RO,36,46,75,48,73
06/12/1947,RO,66,89,17,27,73
13/12/1947,RO,90,8,67,74,66
20/12/1947,RO,24,33,87,38,20
27/12/1947,RO,15,70,40,28,31
03/01/1948,RO,11,44,38,33,41
10/01/1948,RO,48,56,21,19,76
17/01/1948,RO,8,12,13,78,1
24/01/1948,RO,71,57,74,2,54
31/01/1948,RO,27,82,18,52,8
07/02/1948,RO,36,14,76,56,8
14/02/1948,RO,44,6,56,80,88
21/02/1948,RO,81,5,6,31,41
28/02/1948,RO,17,42,7,41,78
06/03/1948,RO,25,57,83,50,78
13/03/1948,RO,16,44,54,84,72
20/03/1948,RO,27,54,81,71,74
27/03/1948,RO,79,77,20,28,39
03/04/1948,RO,87,67,15,59,61
10/04/1948,RO,55,5,41,48,16
17/04/1948,RO,21,56,38,14,50
24/04/1948,RO,48,51,67,68,45
30/04/1948,RO,64,77,57,7,79
08/05/1948,RO,19,43,36,82,67
15/05/1948,RO,89,3,67,51,21
22/05/1948,RO,42,74,2,72,16
29/05/1948,RO,44,85,39,59,52
05/06/1948,RO,38,16,21,11,51
12/06/1948,RO,2,77,12,10,40
19/06/1948,RO,40,52,38,55,77
26/06/1948,RO,19,25,24,71,17
03/07/1948,RO,47,51,12,10,79
10/07/1948,RO,18,88,60,32,63
17/07/1948,RO,8,82,83,51,50
24/07/1948,RO,45,90,7,18,85
31/07/1948,RO,53,89,87,16,33
07/08/1948,RO,15,63,49,73,38
14/08/1948,RO,75,30,83,33,84
21/08/1948,RO,66,85,55,86,80
28/08/1948,RO,45,39,47,75,64
04/09/1948,RO,42,72,86,11,2
11/09/1948,RO,13,79,67,1,57
18/09/1948,RO,12,5,33,21,38
25/09/1948,RO,16,83,23,10,32
02/10/1948,RO,41,19,10,83,21
09/10/1948,RO,77,17,81,18,25
16/10/1948,RO,62,39,64,33,23
23/10/1948,RO,24,70,64,77,14
30/10/1948,RO,64,49,74,83,76
06/11/1948,RO,4,78,59,48,43
13/11/1948,RO,46,85,12,1,41
20/11/1948,RO,69,43,14,23,7
27/11/1948,RO,57,1,6,84,70
04/12/1948,RO,41,69,58,22,9
11/12/1948,RO,63,49,54,88,62
18/12/1948,RO,40,30,83,1,52
24/12/1948,RO,40,46,24,21,83
31/12/1948,RO,15,52,29,67,30
08/01/1949,RO,57,17,79,31,52
15/01/1949,RO,50,56,86,15,16
22/01/1949,RO,68,8,75,56,59
29/01/1949,RO,28,66,75,3,2
05/02/1949,RO,2,28,55,25,75
12/02/1949,RO,29,6,27,32,16
19/02/1949,RO,76,75,46,63,39
26/02/1949,RO,10,60,9,36,39
05/03/1949,RO,48,35,55,73,22
12/03/1949,RO,44,59,88,69,63
19/03/1949,RO,76,50,70,14,67
26/03/1949,RO,27,44,83,90,54
02/04/1949,RO,6,76,61,19,48
09/04/1949,RO,35,28,37,29,46
16/04/1949,RO,46,35,51,43,41
23/04/1949,RO,10,22,2,48,26
30/04/1949,RO,16,35,85,41,47
07/05/1949,RO,90,39,36,1,77
14/05/1949,RO,55,63,2,3,47
21/05/1949,RO,3,8,30,40,4
28/05/1949,RO,22,34,19,35,89
04/06/1949,RO,84,58,75,88,83
11/06/1949,RO,53,35,84,50,75
18/06/1949,RO,31,64,27,62,61
25/06/1949,RO,51,21,27,49,60
02/07/1949,RO,15,37,53,63,23
09/07/1949,RO,80,68,55,16,54
16/07/1949,RO,88,5,73,12,61
23/07/1949,RO,49,47,20,48,63
30/07/1949,RO,21,70,61,72,90
06/08/1949,RO,51,32,88,74,12
13/08/1949,RO,71,63,66,50,82
20/08/1949,RO,29,72,30,5,83
27/08/1949,RO,66,60,79,15,77
03/09/1949,RO,35,53,54,6,51
10/09/1949,RO,69,35,64,61,23
17/09/1949,RO,39,5,57,78,50
24/09/1949,RO,2,66,21,53,34
01/10/1949,RO,13,4,20,18,81
08/10/1949,RO,23,53,9,89,15
15/10/1949,RO,66,70,75,14,46
22/10/1949,RO,59,11,14,26,67
29/10/1949,RO,70,32,25,33,37
05/11/1949,RO,27,61,73,85,86
12/11/1949,RO,22,69,73,87,83
19/11/1949,RO,35,40,29,22,72
26/11/1949,RO,74,56,38,67,78
03/12/1949,RO,53,37,59,10,73
12/12/1949,RO,90,45,34,60,37
17/12/1949,RO,17,70,34,28,11
24/12/1949,RO,76,8,2,15,64
31/12/1949,RO,81,39,56,88,5
07/01/1950,RO,66,1,65,12,11
14/01/1950,RO,68,15,70,2,60
21/01/1950,RO,67,49,26,32,43
28/01/1950,RO,46,86,32,27,57
04/02/1950,RO,56,11,66,80,82
11/02/1950,RO,58,22,1,63,69
18/02/1950,RO,19,85,42,1,84
25/02/1950,RO,57,81,73,56,54
04/03/1950,RO,33,27,71,25,26
11/03/1950,RO,40,90,74,85,17
18/03/1950,RO,59,86,64,81,5
25/03/1950,RO,51,74,32,4,27
01/04/1950,RO,59,64,82,70,34
08/04/1950,RO,11,20,8,23,29
15/04/1950,RO,10,64,37,25,30
22/04/1950,RO,80,13,72,90,48
29/04/1950,RO,53,26,5,31,13
06/05/1950,RO,89,20,19,18,12
13/05/1950,RO,89,2,46,62,4
20/05/1950,RO,59,32,20,62,44
27/05/1950,RO,38,18,51,5,77
03/06/1950,RO,34,37,21,16,76
10/06/1950,RO,18,57,82,74,28
17/06/1950,RO,42,49,13,20,90
24/06/1950,RO,31,84,61,19,42
01/07/1950,RO,34,13,15,70,79
08/07/1950,RO,1,68,8,86,16
15/07/1950,RO,61,23,40,26,27
22/07/1950,RO,55,22,81,45,43
29/07/1950,RO,37,64,39,27,13
05/08/1950,RO,46,6,25,71,8
12/08/1950,RO,49,33,7,70,79
19/08/1950,RO,32,36,49,86,57
26/08/1950,RO,32,81,6,90,25
02/09/1950,RO,76,73,84,53,46
09/09/1950,RO,60,7,83,53,39
16/09/1950,RO,55,16,82,76,68
23/09/1950,RO,68,74,16,66,30
30/09/1950,RO,47,34,53,35,29
07/10/1950,RO,53,19,43,64,49
14/10/1950,RO,62,59,37,74,60
21/10/1950,RO,22,39,9,41,85
28/10/1950,RO,44,74,52,43,1
04/11/1950,RO,60,18,38,61,75
11/11/1950,RO,3,75,39,14,41
18/11/1950,RO,69,66,64,15,27
25/11/1950,RO,89,52,75,12,59
02/12/1950,RO,80,78,12,3,76
09/12/1950,RO,35,48,67,70,84
16/12/1950,RO,69,9,33,62,21
23/12/1950,RO,89,9,56,69,21
30/12/1950,RO,64,54,33,27,81
06/01/1951,RO,24,36,47,35,11
13/01/1951,RO,45,81,88,14,20
20/01/1951,RO,50,69,72,36,25
27/01/1951,RO,52,15,21,7,80
03/02/1951,RO,21,86,8,14,5
10/02/1951,RO,79,57,14,41,28
17/02/1951,RO,3,70,6,82,62
24/02/1951,RO,1,33,31,6,36
03/03/1951,RO,69,60,86,37,33
10/03/1951,RO,41,85,40,22,71
17/03/1951,RO,85,64,82,43,41
24/03/1951,RO,2,52,48,75,61
31/03/1951,RO,11,21,12,74,33
07/04/1951,RO,67,33,75,22,57
14/04/1951,RO,56,17,21,71,15
21/04/1951,RO,59,20,30,19,57
28/04/1951,RO,79,50,45,59,68
05/05/1951,RO,22,19,72,28,5
12/05/1951,RO,56,70,14,8,39
19/05/1951,RO,8,83,62,84,58
26/05/1951,RO,13,55,85,18,35
01/06/1951,RO,45,51,58,32,7
09/06/1951,RO,66,43,83,58,23
16/06/1951,RO,1,51,61,67,86
23/06/1951,RO,9,36,73,68,3
30/06/1951,RO,16,52,11,69,80
07/07/1951,RO,56,71,84,12,63
14/07/1951,RO,19,35,18,39,11
21/07/1951,RO,73,16,45,24,9
28/07/1951,RO,32,83,31,37,22
04/08/1951,RO,50,3,20,83,40
11/08/1951,RO,63,13,36,41,40
18/08/1951,RO,30,59,10,76,48
25/08/1951,RO,33,72,71,20,79
01/09/1951,RO,53,70,83,90,48
08/09/1951,RO,31,69,24,78,82
15/09/1951,RO,85,24,75,82,90
22/09/1951,RO,46,38,88,69,54
29/09/1951,RO,30,23,63,7,52
06/10/1951,RO,8,23,16,52,70
13/10/1951,RO,75,23,4,57,59
20/10/1951,RO,66,27,79,72,53
27/10/1951,RO,84,90,34,36,27
03/11/1951,RO,80,50,51,44,60
10/11/1951,RO,50,12,55,23,41
17/11/1951,RO,19,59,38,50,41
24/11/1951,RO,60,62,73,7,55
01/12/1951,RO,40,56,32,65,88
10/12/1951,RO,83,12,86,32,63
15/12/1951,RO,62,59,54,35,17
22/12/1951,RO,12,24,67,32,40
28/12/1951,RO,85,19,77,70,71
05/01/1952,RO,75,23,82,17,8
12/01/1952,RO,28,67,59,2,69
19/01/1952,RO,62,19,90,86,37
26/01/1952,RO,6,41,58,73,5
02/02/1952,RO,40,53,18,69,38
09/02/1952,RO,8,50,79,71,21
16/02/1952,RO,68,18,3,64,30
23/02/1952,RO,13,53,86,17,62
01/03/1952,RO,68,56,27,61,75
08/03/1952,RO,84,6,70,17,89
15/03/1952,RO,1,15,65,40,35
22/03/1952,RO,36,85,71,46,63
29/03/1952,RO,26,1,33,55,73
05/04/1952,RO,5,7,20,14,71
12/04/1952,RO,49,6,86,23,62
19/04/1952,RO,88,16,84,29,41
26/04/1952,RO,19,3,44,16,4
03/05/1952,RO,82,47,27,73,90
10/05/1952,RO,15,69,62,76,58
17/05/1952,RO,89,63,21,8,77
24/05/1952,RO,65,81,8,25,30
31/05/1952,RO,67,75,68,47,1
